_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,counterspeech_type,confidence,counterspeech,does_the_reply_comment_fit_the_provided_definition_of_counterspeech:confidence,check_one_or_more_types_of_counterspeech_gold,does_the_reply_comment_fit_the_provided_definition_of_counterspeech_gold,reply_to,source
2652532040,false,finalized,3,2/17/2020 06:36:51,,,no,1.0,,,"How much insulin could be bought with the wall money to save those who can't afford it...know any diabetics?  How many homeless Veterans could be placed with the wall money?  How many crumbling bridges or roads could be fixed with the wall money?  How many schools and businesses could be protected from gun violence with the wall money. There are far worse emergencies in America today, and you know it. Which is why you are at your fancy resort stuffing your face with omelettes and playing golf. Shame on you.",
2652532043,false,in progress,2,"",,,no,1.0,,,original post,America first! Trump 2020!
2652532044,false,finalized,3,2/17/2020 06:32:06,,,no,1.0,,,"Hal Eric mitlitski, you are literally too dumb to insult.","Adam Somerville One angel family does not a crisis make!!!!  Trump declares national emergency...  “Nobody’s done the job that we’ve done on the border, “ said Donny as he declares a national emergency today........the slowest emergency in history.  And with the lawsuits that will ensue, his wall will not be funded or built until after the next election...if ever.  THE WORLD’S SLOWEST EMERGENCY!!!!!  Donny lied directly to Americans about his “border crisis.”  Our Liar-in-Chief said that all the data that refutes his crisis designation is lies.  Got that?  Our president told the American people that THE FACTS ARE LIES...this is what all wannabe dictators say.  This egomaniac is THE ENEMY OF THE AMERICAN PEOPLE!  Donny doesn’t seem terribly concerned about this “crisis.”  He plans to travel to Florida mere hours after declaring the emergency from the White House. A president, in times of strife, would typically stay in the nation’s capital to oversee the crisis. Donny plans to do so from the comfort of his weekend getaway.  In reality, Donny is preparing the country for a fake war as he plans to enjoy a mini vacation. The only national emergency in America right now is one of leadership!!"
2652532045,false,in progress,2,2/17/2020 06:33:14,,,no,1.0,,,"Hal Eric mitlitski, you are literally too dumb to insult.",Trump prison 20 to life
2652532050,false,finalized,3,2/17/2020 06:42:36,,,no,0.6759,,,"Hal Eric mitlitski, you are literally too dumb to insult.","Dante Noel   A liberal loon not supporting this ""POLICY!""  Perhaps you should have studied something that would have given you a career and at the same time taught you how to properly construct a sentence!   Perhaps you could move to the Hague and sit on the UN's International Court of Justice!!! You know, the Court that caters to dictatorships and terrorist regimes, while degrading and finding fault with  democracies, especially Israel and the United States!!!  I'm sure you'd fit right in!!!!"
2652532051,false,finalized,3,2/17/2020 06:39:44,,,no,1.0,,,"Hal Eric mitlitski, you are literally too dumb to insult.",GET 9/11 REINVESTIGATED NOW!!!! ISrael is not your friend. Backstabbers! ZIonism=whabbism same tribe.
2652532053,false,in progress,1,2/17/2020 06:29:27,,,no,1.0,,,"Hal Eric mitlitski, you are literally too dumb to insult.","John Zappini, your argument is complete BS. A border wall will not stop the flow of drugs into the US."
2652532063,false,in progress,1,"",humor__some_aspects_of_the_comment_mock_or_expose_absurdity,1.0,yes,1.0,,,"Hal Eric mitlitski, you are literally too dumb to insult.",First lady wasn't American
2652532069,false,in progress,2,2/17/2020 06:19:16,,,no,1.0,,,"Hal Eric mitlitski, you are literally too dumb to insult.",Build the wall!👍🇺🇸
2652532070,false,in progress,2,"",positive_tone__engenders_postive_conversation,0.5789,yes,0.5789,,,"Hal Eric mitlitski, you are literally too dumb to insult.",Our President Donald Trump is the best President ever and the democrat communists are the worst of the worst
2652532072,false,in progress,1,"",humor__some_aspects_of_the_comment_mock_or_expose_absurdity,1.0,yes,1.0,,,"Hal Eric mitlitski, you are literally too dumb to insult.","Adam Somerville   Trump 2020. Absolutely. 20 years for treason, 20 years for obstructing justice and election fraud.  Not to worry,  With proper therapeutic intervention you will some day come to terms with the realization of having betrayed your country at the ballot box, handing it over to a Russian crime syndicate headed by a mentally and emotionally damaged New York City gangster."
2652532073,false,in progress,2,"",,,no,1.0,,,"Hal Eric mitlitski, you are literally too dumb to insult.","Hal Eric mitlitski, you are literally too dumb to insult."
2652532076,false,in progress,1,2/17/2020 06:29:27,,,no,1.0,,,original post,10 years ago a lady named Ann hit me while I was a riding motorcycle. I could have been killed. All women named Ann should not be allowed to drive. I am not sure how she came to the USA but I do know that people born here do not cause accidents only people that crossed the border illegally do. She told the police she didn't mean to do it but I think she was out to get me. She claimed to speak English but we all know that people that cause accidents are foreigners and they don't speak English.
2652532077,false,in progress,2,2/17/2020 06:34:51,,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,"Dave really great sarcasm but I think it is lost on most of the people who would read this post, certain your not British?"
2652532081,false,in progress,2,2/17/2020 06:24:36,,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,"Mitchell Poet The elves are on vacation until April. They work hard so I give them a few months off. It is just me, Mrs. and the reindeer here right now. I am very busy mucking the stalls etc. Mrs says I should not be on Facebook so don't tell her please."
2652532083,false,finalized,4,2/17/2020 06:34:05,,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,Veronica Sanchez grew up near Detroit....
2652532087,false,finalized,3,2/17/2020 06:36:51,negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter,0.6903,yes,0.6903,,,Kanthar Balanathan check the history books. The great wall of China did not work.,Might be the stupidest analogy I have read. Maybe confer with your elves before writing something insane the next time.
2652532089,false,finalized,3,2/17/2020 06:30:33,,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,Dave Callender years ago when I was a child my parents picked up an illegal immigrant he asked if they would be so kind to give him a ride and they did he repaid them by molesting their daughter my sister in the back seat I don't know about you but I don't know any American who would repay kindness behind their backs doing this to their child.
2652532090,false,in progress,1,"",,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,Dave Callender maybe you should have died in that accident then you would have some ground to stand on for your argument like the other family's that have lost family to illegal alien's.  Think man they break the law when coming into our country and break the law after they are here. You go to their country's and break the law. See what happens to you.
2652532091,false,finalized,3,2/17/2020 06:40:29,,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,Jimm Jenkens your right. And the founding fathers made sure we would have the right to bare arms in the future with the 2nd amendment.  That's so we can defend ourselves from those that would do us harm and the socialist government that is trying to arbitrate a coup against our duly elected government
2652532093,false,in progress,2,"",,,no,0.5091,,,Kanthar Balanathan check the history books. The great wall of China did not work.,"Dave Callender There is a Mental Institution near you, I think they have noticed you are missing! LOL"
2652532095,false,in progress,2,"",,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,"I’m pretty sure Dave was being sarcastic, but then I didn’t believe that was a real picture of the omelette station either."
2652532096,false,finalized,3,2/17/2020 06:35:33,,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,Kyle Callender Good points and common sense logic ~ Bravo!
2652532098,false,in progress,2,2/17/2020 05:58:11,,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,Everybody knows it is normal for Human Beings to loath someone like Trump that constantly lies to them like the vast majority of Americans do!!! So why does the Trump Cult so easily accept Trump's constant lying to them??? That is very abnormal! .......though of course Cult's throughout history have always excepted this disgraceful behaviour from their false idol!!!
2652532101,false,in progress,1,"",,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,"Listen, Santa...."
2652532104,false,in progress,2,"",,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,
2652532106,false,finalized,4,2/17/2020 06:36:51,,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,
2652532110,false,finalized,3,2/17/2020 06:40:22,,,no,0.6804,,,Kanthar Balanathan check the history books. The great wall of China did not work.,Dave Callender Oh that’s real smart it’s not that accident don’t happen to everyone it’s that They had no business being here to cause the accident not having insurance because they are illegal you’re real smart
2652532113,false,finalized,4,2/17/2020 06:41:39,,,no,0.7322,,,Kanthar Balanathan check the history books. The great wall of China did not work.,"Dave Callender You’re an idiot. Of course Americans kill others in accidents. The point is that if these uneducated, illegals never came here those deaths they caused never would’ve happened. If the wall saves just one life it’s worth it."
2652532114,false,in progress,1,"",negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter,1.0,yes,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,"Dave Callender When it becomes illegal to be named ""Ann"" fine but it isn't. However, have you gone to our federal immigration site? It is ILLEGAL TO ENTER HERE WITHOUT GOING THRU THE IMMIGRANTION PROCESS. You liberals just like to pick and choose what laws you want people to obey. Plus you have no problem murdering unborn humans!"
2652532118,false,in progress,2,"",,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,Well maybe you got some TBI now.
2652532119,false,in progress,2,2/17/2020 06:02:41,humor__some_aspects_of_the_comment_mock_or_expose_absurdity,0.5205,yes,0.5205,,,Kanthar Balanathan check the history books. The great wall of China did not work.,"Chris Hall ""if it saves one life it's worth it"" does that mean you are also in favor of stricter gun control laws since it will save at least one life? What about the lives of baby immigrants that have died in the custody of the government? Will we end the practice of family separation to save those one lives as well? What about the asylum seekers that would die if not granted asylum into our country? Will we reform our asylum and immigration policies to save those one lives? You say a wall of it saves one life is worth it... then you should apply that principle equally to all lives."
2652532120,false,in progress,1,"",,,no,1.0,,,Kanthar Balanathan check the history books. The great wall of China did not work.,Dave Callender Moronic comments.....
2652556535,true,golden,2,"",,,no,1.0,,no,original post,Great Job Mr. President we've got your back keep up the great work KAG2020 !!!!
2652556571,true,golden,1,"",,,no,1.0,,yes,original post,Democrats building walls around themselves .
2652559277,true,golden,2,"",,,no,1.0,,no,"Walls do work. Why else do we build them? Just the other day I built a barricade to keep my dog in the living room. Guess what, It worked. :D",Amate la vostra Patria perche' se lascerete entrare i Gog e Magog dal Sud America la vostra comicita' si trasforma in dolore. W Mister Trump il Patriota.
2652559668,true,golden,2,"",,,no,1.0,"warning__some_aspects_of_the_comment_caution_at_possible_negative_consequences
negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter",yes,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,Pls don't involve yourself in topics you don't understand.
2652560232,true,golden,2,"",,,no,1.0,,no,original post,Build that Wall Mr President
2652571156,true,golden,1,"",,,no,1.0,"facts__contains_references_to_fact_based_evidence
negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter",yes,,Danny Jones you know what I want you to refund me the portion that goes from my taxes to this bloody wall because I don't want the pay for it.
2652571192,true,golden,1,"",,,no,1.0,,no,An illegal immigrant killed my 24 year old brother about a mile from his home. My brother was test driving a motorcycle and the illegal immigrant pulled out in front of him(the man was driving unlicensed and illegally) then left my brother to die on the side of the road. So I support the wall 100%!!,Wendi DelValle sorry for your loss
2652598403,true,golden,4,"",,,no,1.0,,no,Angel Roy did Mexico pay for it?,Robert you're smart.
2652598856,true,golden,1,"",affiliation__some_aspects_of_the_comment_create_a_connection_between_the_commenter_and_the_targeted_group,1.0,yes,1.0,affiliation__some_aspects_of_the_comment_create_a_connection_between_the_commenter_and_the_targeted_group,yes,original post,"Regarding immigration, read your Bible, Leviticus 19:34"
2652598942,true,golden,1,"",,,no,1.0,,no,original post,"They are all about if getting rid of all guns saves one life, it's worth it..... But lets keep the illegals and push abortion up to birth and after.... Hypocrites...."
2652599297,true,golden,1,"",,,no,1.0,,no,original post,You are right and I am always on your side.
2652599541,true,golden,1,"",,,no,1.0,,no,original post,God bless u and ur entire family 🙏🏻❤️
2652599708,true,golden,3,"",,,no,1.0,,no,You want to blame immigrants 🤔💭  🚨Rally me this 🚨 what if trumps grandfather 👴 were the immigrant who killed his daughter   Is that the solution for an unnecessary wall❓❓❓  We have more shootings of backyard corn bread 🥖 American’s killing more than any other race in the United States 🇺🇸   🚨The statistics are proof🚨  You can’t blame one immigrant When last year alone you have 50-1  50-Americans  1- immigrant  Responsible for the murders of innocent people ‼️  🚨We have a Gun problem 🚨 Not an immigrant issue ‼️🤨☝🏼,What if.   What if.     That is so stupid.   What if you're momma swallowed
2652599751,true,golden,3,"",positive_tone__engenders_postive_conversation,0.6692,yes,0.6692,,no,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,"Danny Jones I’ve always wondered why GB joined the EU, they were stable without them. Good luck to you"
2652599786,true,golden,1,"",,,no,1.0,,,original post,Amen! With you all the way! Answered the call on 9/11. Son answered it as well as a US Marine and still proudly served YOU and all of us!
2652599847,true,golden,1,"",,,no,1.0,,no,An illegal immigrant killed my 24 year old brother about a mile from his home. My brother was test driving a motorcycle and the illegal immigrant pulled out in front of him(the man was driving unlicensed and illegally) then left my brother to die on the side of the road. So I support the wall 100%!!,"So sorry for your loss. These idiots who turn their heads and pretend not to hear or see what is going on because see they haven't had a loved one killed by an illegal are fooling themselves if they think they are going to remain safe if this situation isnt dealt with. I stand with our president, and I stand with all who have lost a loved one because the Democrats refuse to help support the wall."
2652599892,true,golden,4,"",,,no,1.0,,no,"Wendi DelValle Sorry for your loss. Unfortunately Donald Trump's boondoggle of a wall would not have helped. Let him open Pandora's Box. Remember, once you open Pandora's Box you can't close it. Donald Trump. Go ahead and declare a National Emergency. One of two things will happen. Either you will lose in court. Or, the next Democratic president will declare a National Emergency for climate change, gun control, DACA, Health Care reform and middle-class tax cuts. Just to start with. 😎","Hal Eric Mitlitsky you're a moron! If it stops just one, that might be the one that would have killed your daughter or son. Stop listening to CNN"
2652599910,true,golden,2,"",,,no,1.0,,no,original post,Amen!  Build that wall!
2652599948,true,golden,2,"",,,no,0.5435,,no,An illegal immigrant killed my 24 year old brother about a mile from his home. My brother was test driving a motorcycle and the illegal immigrant pulled out in front of him(the man was driving unlicensed and illegally) then left my brother to die on the side of the road. So I support the wall 100%!!,Wendi DelValle so sorry about your brother 😢
2652599973,true,golden,1,"",,,no,1.0,,no,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,Danny Jones thank you!
2652599992,true,golden,6,"",,,no,1.0,,no,original post,Good
2652600087,true,golden,1,"",,,no,1.0,,no,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,Danny sorry but you guys need to fight for your culture and make UK great again the same way we are in the USA
2652600107,true,golden,2,"",,,no,1.0,,no,original post,Build.the.wall  Make America.safe
2652600290,true,golden,3,"",facts__contains_references_to_fact_based_evidence,0.3634,yes,0.6948,facts__contains_references_to_fact_based_evidence,yes,"Thank you President Trump for your dedication to secure our border and protect the American people!! We trust you, stand with you and support you 100%. We know you have our best interest at heart.♥️  God Bless You and God  America!!! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸#TRUMPPENCE2020 #FINISHTHEWALL",Lisa Pursley when did they start the wall...
2652626205,true,golden,3,"",,,no,1.0,,no,original post,God bless you Mr. President Donald J. Trump and your family
2652626819,true,golden,3,"",,,no,0.6549,facts__contains_references_to_fact_based_evidence,yes,original post,"Walls don't work, they can be dug under, climbed over, even drones flown over. This is not auswitz"
2652626913,true,golden,1,"",,,no,1.0,,no,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,The deal can include completely unrelated incentives for the United Kingdom since President Trump said Americans will do the construction and use American steel. It's a win-win. A treaty isn't even needed between friends.
2652627201,true,golden,2,"",,,no,1.0,,no,Angel Roy and guess what?Have built walls to keep bulls from breeding other people's cattle!!!Broke down walls..... can't stop an animal n heat .😂😂😂,Jeanie Railsback then they will be slaughtered!
2652627259,true,golden,2,"",,,no,1.0,,no,"Wendi DelValle Sorry for your loss. Unfortunately Donald Trump's boondoggle of a wall would not have helped. Let him open Pandora's Box. Remember, once you open Pandora's Box you can't close it. Donald Trump. Go ahead and declare a National Emergency. One of two things will happen. Either you will lose in court. Or, the next Democratic president will declare a National Emergency for climate change, gun control, DACA, Health Care reform and middle-class tax cuts. Just to start with. 😎",Hal Eric Mitlitsky if there ever will be another democratic president. All the reasons you just mentioned are reasons why there shouldn't ever be one again.
2652627305,true,golden,1,"",,,no,1.0,,no,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,Danny Jones Thank you for your sentiment. Wish we could get the sheep over here to wake up and see reason before we end up in a civil war.
2652628889,true,golden,5,"",,,no,1.0,,no,An illegal immigrant killed my 24 year old brother about a mile from his home. My brother was test driving a motorcycle and the illegal immigrant pulled out in front of him(the man was driving unlicensed and illegally) then left my brother to die on the side of the road. So I support the wall 100%!!,Wendi DelValle liar.
2652629673,true,golden,1,"",negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter,1.0,yes,1.0,negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter,yes,Alex Dahlen source it yourself... look at the shared expensives of the EU,Dallas Woody that was one of the worse decision EU made!
2652629731,true,golden,6,"",,,no,1.0,,no,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,Danny Jones Thank you for caring. God bless.
2652629764,true,golden,3,"",,,no,1.0,,no,original post,India full support
2652629821,true,golden,4,"",,,no,1.0,,no,Great British culture. I'm a Brit. The EU hate us. End of. So I'd rather we gave the USA 5 billion as a gift for the wall rather than give 39 billion a year to the EU ...,"Raphael Pulman  This is very insightful about the European Union (EU) government.  """""" Dear Mr. Temple, Thank you for your supportive email. The EU president was not elected into his post and is meant to be the face of 450 million people in Europe.  There is no mechanism to remove him and no way, through the ballot box, that the people of Europe can hold him to account.  The European Union is a undemocratic and corrupt organisation that tries to force us to accept one EU currency, one EU flag and one EU state without the consent of the people. It is my job to fight against this and be the voice of free speech - again thank you for your kind message. Yours sincerely, Nigel Farage"" """""""
2652629856,true,golden,4,"",,,no,0.7357,,no,Comparing people to dogs... seriously?,Jeremy Harbolt dont lock ur doors then....
2652630083,true,golden,1,"",,,no,1.0,,no,original post,Bottom line we need wall
2652630196,true,golden,4,"",,,no,1.0,,no,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,Danny Jones I suggest filing to immigrate now We still have guns
2652630649,true,golden,3,"",,,no,1.0,,no,original post,"Say whatever you want, but what Trump meant was there was no real need for a emergency action. Meaning the Democrats and Republicans could have and should have sorted this out 20,000,000 illegal immigrants ago!"
2652631317,true,golden,2,"",facts__contains_references_to_fact_based_evidence,0.5283,yes,0.5283,negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter,yes,Nathan Berg well the thing is you can not prove it. And what your saying is a hyperbole.,"Kris Landers hyperbole? Seriously? Its not. Also, what are you trying to say about illegals? That you shouldn't befriend them because they will rape your children? That's not very tolerant of you, is it?"
2652631468,true,golden,1,"",,,no,1.0,facts__contains_references_to_fact_based_evidence,yes,original post,https://www.washingtonpost.com/opinions/dont-be-fooled-by-trumps-make-believe-crisis/2019/02/15/b66adc60-3158-11e9-8ad3-9a5b113ecd3c_story.html?utm_term=.93e683936b22
2652631642,true,golden,2,"",,,no,1.0,,no,Want to get rid of illegal immigrants? Get rid of the magnets that bring them here. Get rid of welfare.,Marc Blair but you know what else doesn't work either?
2652631718,true,golden,3,"",,,no,1.0,,no,original post,Thank God for Trump !!
2652631759,true,golden,1,"",,,no,1.0,,no,"Danny Jones you need to go educate yourself, and have all the facts checked! Please!",Silvia Serra Lobo You need to understand what Danny means by the EU destroying his culture!!! It's what President Trump and us Trump supporters want to stop from happening here!!!! FACT CHECK THAT!!!!!
2652631789,true,golden,1,"",,,no,1.0,,no,original post,I support the wall completely!
2652631833,true,golden,2,"",,,no,0.5141,,no,Great British culture. I'm a Brit. The EU hate us. End of. So I'd rather we gave the USA 5 billion as a gift for the wall rather than give 39 billion a year to the EU ...,Danny Jones with you Danny...🇬🇧 #pleasegiveusastrongleaderlikeTrump
2652646353,true,golden,1,"",,,no,1.0,facts__contains_references_to_fact_based_evidence,yes,An illegal immigrant killed my 24 year old brother about a mile from his home. My brother was test driving a motorcycle and the illegal immigrant pulled out in front of him(the man was driving unlicensed and illegally) then left my brother to die on the side of the road. So I support the wall 100%!!,How many children have been killed by Americans?
2652646394,true,golden,2,"",,,no,1.0,,no,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,Danny Jones Time for your countrymen to stand up and rise up just like Winston Churchill did
2652646416,true,golden,4,"",,,no,1.0,,no,original post,These posts are old
2652648370,true,golden,2,"",,,no,1.0,"humor__some_aspects_of_the_comment_mock_or_expose_absurdity
negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter",yes,Sheikh F Shahel hello,""" I didn't have to do this, but I'd rather do it much faster."" Such an emergency."
2652648408,true,golden,4,"",,,no,1.0,,no,original post,United we will stand 🇺🇸🙌🏻 Build the wall.. make America Great again 🙏🏻
2652648422,true,golden,2,"",,,no,1.0,,no,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,All lives matter
2652648536,true,golden,3,"",,,no,0.6768,,yes,original post,What about school shooting? Those are immigrants as well?
2652648704,true,golden,1,"",,,no,1.0,humor__some_aspects_of_the_comment_mock_or_expose_absurdity,yes,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,🆗👍
2652648979,true,golden,3,"",,,no,1.0,humor__some_aspects_of_the_comment_mock_or_expose_absurdity,yes,original post,Wait wasn't mexico paying for the wall?
2652649093,true,golden,2,"",humor__some_aspects_of_the_comment_mock_or_expose_absurdity,1.0,yes,1.0,humor__some_aspects_of_the_comment_mock_or_expose_absurdity,yes,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,Good that you don't have 5 billions 😂😂
2652649250,true,golden,2,"",warning__some_aspects_of_the_comment_caution_at_possible_negative_consequences,0.5,yes,0.5,"humor__some_aspects_of_the_comment_mock_or_expose_absurdity
negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter",yes,original post,Okay you got one illegal immigrant against 20 homegrown American terrorists how is the wall going on protect you
2652649481,true,golden,2,"",,,no,1.0,"humor__some_aspects_of_the_comment_mock_or_expose_absurdity
negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter",yes,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,Danny Jones thank you but since you can give us your Prayers!! They are better than money!
2652649494,true,golden,3,"",,,no,1.0,,no,original post,Yes
2652649545,true,golden,1,"",,,no,1.0,,no,Angel Roy and guess what?Have built walls to keep bulls from breeding other people's cattle!!!Broke down walls..... can't stop an animal n heat .😂😂😂,Jeanie Railsback ever thought your building skills are less than par.
2652649625,true,golden,1,"",warning__some_aspects_of_the_comment_caution_at_possible_negative_consequences,1.0,yes,1.0,warning__some_aspects_of_the_comment_caution_at_possible_negative_consequences,yes,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,"Danny Jones you need to go educate yourself, and have all the facts checked! Please!"
2652649760,true,golden,3,"",,,no,1.0,,no,original post,people in united kingdom just  giving up on British government to do their jobs they care more about   approval ratings and deporting illegal immigrant isn't on the list.
2652649906,true,golden,2,"",,,no,1.0,,no,The constitution clearly states that congress controls the purse strings.   This has not been a priority for either parties since the inauguration in 2017.    Congress does not give the executive branch money.     https://constitutioncenter.org/blog/the-constitution-and-the-federal-budget-process/,Dale Murphy I’m sorry you don’t care. Thanks for sharing your opinion on executive overreach with a clever gif.
2652649947,true,golden,3,"",,,no,1.0,,no,original post,Ughhhhhhh
2652649957,true,golden,1,"",,,no,1.0,,no,A wall won't bring your relative back. It will just waste your tax dollars.,Brandon Turner it won't bring her brother back but it will save someone else's brother. BUILD THE WALL
2652650277,true,golden,3,"",,,no,1.0,,no,original post,this is happening WAY too often!
2652650382,true,golden,2,"",facts__contains_references_to_fact_based_evidence,0.5192,yes,0.5192,facts__contains_references_to_fact_based_evidence,yes,original post,Here’s one cherry picked example to prove a stupid point. How many thousands of people die from cars every week? Let’s outlaw them! How many people die from gun violence? Let’s confiscate them all! Obesity? Forced dietary restrictions for the overweight!
2652650453,true,golden,3,"",,,no,1.0,,no,original post,https://www.dps.texas.gov/administration/crime_records/pages...dps.texas.gov
2652650471,true,golden,2,"",,,no,1.0,,no,Adrian Dahlstedt We were already great! Trumps a scam artist,Patti Cullen as apposed to who Obama ? are you mentally handicapped ? Obama scammed us out of fucking billions .. he gave billions to fucking Iran and then tried to tell us that we somehow owed them half of their entire worth because of some deal the Shaw made with us in the 70s? .. ueah for half of the entire worth of their country .. for a deal made with a regime that was our friend that we have no obligation to return to a different regime that is one of our number one enemies .. who who who is the con artist ? fucking moron
2652650483,true,golden,1,"",,,no,1.0,,no,original post,;)
2652650616,true,golden,1,"",,,no,1.0,"facts__contains_references_to_fact_based_evidence
warning__some_aspects_of_the_comment_caution_at_possible_negative_consequences
negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter",yes,original post,"When a political Don Con, needs support for reelection, this kind of very sencible stories will be forecast, and it will Became his routine as allways."
2652650870,true,golden,2,"",,,no,1.0,,no,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,Danny Jones thank a Democrat for that
2652651088,true,golden,1,"",,,no,1.0,"humor__some_aspects_of_the_comment_mock_or_expose_absurdity
facts__contains_references_to_fact_based_evidence",yes,"Wendi DelValle sounds like guns in the wrong hands is the issue, not walls. 5 Americans shot and killed at their job, by another American.",How many kids and people where killed by Americans how many illegals ran up in schools or churches or shopping malls compared to these Americans lol
2652659037,true,golden,1,"",,,no,1.0,,no,original post,Build the wall!
2652674659,true,golden,2,"",,,no,1.0,negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter,yes,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,Danny Jones How is EU membership destroying your culture Danny? Twat
2652674696,true,golden,4,"",,,no,0.7429,,no,original post,I dont care if you're against the wall. I was against Obamacare and still paid 8 years of fines. Stop your bitching and let's go
2652674705,true,golden,3,"",,,no,1.0,,no,An illegal immigrant killed my 24 year old brother about a mile from his home. My brother was test driving a motorcycle and the illegal immigrant pulled out in front of him(the man was driving unlicensed and illegally) then left my brother to die on the side of the road. So I support the wall 100%!!,"Lisa Vocelka omg, that is the dumbest response ever. how about to keep them from coming in to commit the crime in the first place. you tell them to ignore our laws and then wonder why they do"
2652674712,true,golden,3,"",,,no,1.0,,no,original post,Shared
2652674799,true,golden,2,"",,,no,1.0,,no,As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,Danny Jones no one ever said the Brits are a smart bunch.....ever😂😂😂😂😂😂
2652674882,true,golden,1,"",,,no,1.0,,no, As a UK tax payer I'd much rather we gift you 5 billion for the wall as opposed to giving the EU 39 billion a year to destroy my culture.,Danny Jones your culture must be trash. Why are you garbage humans?
2652674934,true,golden,5,"",,,no,1.0,,no,original post,Then WHY on Earth did you sign that bill!
2652674955,true,golden,3,"",,,no,0.6387,,no,original post,"THE TRUE COST: See the Tragic List of Americans Killed by Illegal Aliens at a New Online Memorial.  Liberal media, ""Fact Checker"", and of course liberal snopes will say this is not true.              But it is the truth.  https://www.hannity.com/media-room/the-true-cost-see-the-tragic-list-of-americans-killed-by-illegal-aliens-at-a-new-online-memorial/ List:  http://www.ojjpac.org/index.asp then scroll down.THE TRUE COST: See the Tragic List of Americans Killed by Illegal Aliens at a New Online Memorial | Sean Hannityhannity.com"
